datetime,observer,data_source,polyid,surveyed,waypoint,nonpup_count,pup_count,water_count,air_temp,wind_speed,wind_direction,sky_condition,precip
7/9/10 14:27,Withrow/Burns/Askaok,NOAA-NMML,JF15,1,JF15A,0,0,,50s,16-25,NA,Overcast,No Precip
7/9/10 14:27,Withrow/Burns/Askaok,NOAA-NMML,JF15,1,JF15B,0,0,,50s,16-25,NA,Overcast,No Precip
7/9/10 14:27,Withrow/Burns/Askaok,NOAA-NMML,JF15,1,JF15C,0,0,,50s,16-25,NA,Overcast,No Precip
7/9/10 14:27,Withrow/Burns/Askaok,NOAA-NMML,JF16,1,JF16H,94,37,,50s,16-25,NA,Overcast,No Precip
7/9/10 14:27,Withrow/Burns/Askaok,NOAA-NMML,JF16,1,JF16J,0,0,,50s,16-25,NA,Overcast,No Precip
7/9/10 14:27,Withrow/Burns/Askaok,NOAA-NMML,JF16,1,JF16K,0,0,,50s,16-25,NA,Overcast,No Precip
7/9/10 14:27,Withrow/Burns/Askaok,NOAA-NMML,JF16,1,JF16L,0,0,,50s,16-25,NA,Overcast,No Precip
7/9/10 14:27,Withrow/Burns/Askaok,NOAA-NMML,JF16,1,JF16CD,11,10,,50s,16-25,NA,Overcast,No Precip
7/9/10 14:27,Withrow/Burns/Askaok,NOAA-NMML,JF16,1,JF16EF,0,0,,50s,16-25,NA,Overcast,No Precip
7/9/10 14:27,Withrow/Burns/Askaok,NOAA-NMML,JF16,1,JF16G,5,0,,50s,16-25,NA,Overcast,No Precip
7/9/10 14:27,Withrow/Burns/Askaok,NOAA-NMML,JF16,1,JF16A,1,1,,50s,16-25,NA,Overcast,No Precip
7/9/10 14:27,Withrow/Burns/Askaok,NOAA-NMML,JF19,1,JF19BD,31,15,,50s,16-25,NA,Overcast,No Precip
7/9/10 14:27,Withrow/Burns/Askaok,NOAA-NMML,JF19,1,JF19A,0,0,,50s,16-25,NA,Overcast,No Precip
7/9/10 14:27,Withrow/Burns/Askaok,NOAA-NMML,JF18,0,JF18A,NA,NA,,50s,16-25,NA,Overcast,No Precip
7/9/10 14:27,Withrow/Burns/Askaok,NOAA-NMML,JF16,0,JF16M,NA,NA,,50s,16-25,NA,Overcast,No Precip
7/9/10 14:27,Withrow/Burns/Askaok,NOAA-NMML,Other,0,Other,NA,NA,,50s,16-25,NA,Overcast,No Precip
5/28/10 15:04,Withrow/Askoak,NOAA-NMML,JF15,1,JF15A,0,0,,50s,16-25,NA,Overcast,No Precip
5/28/10 15:04,Withrow/Askoak,NOAA-NMML,JF15,1,JF15B,0,0,,50s,16-25,NA,Overcast,No Precip
5/28/10 15:04,Withrow/Askoak,NOAA-NMML,JF15,1,JF15C,0,0,,50s,16-25,NA,Overcast,No Precip
5/28/10 15:04,Withrow/Askoak,NOAA-NMML,JF16,1,JF16H,0,0,,50s,16-25,NA,Overcast,No Precip
5/28/10 15:04,Withrow/Askoak,NOAA-NMML,JF16,1,JF16J,0,0,,50s,16-25,NA,Overcast,No Precip
5/28/10 15:04,Withrow/Askoak,NOAA-NMML,JF16,1,JF16K,0,0,,50s,16-25,NA,Overcast,No Precip
5/28/10 15:04,Withrow/Askoak,NOAA-NMML,JF16,1,JF16L,0,0,,50s,16-25,NA,Overcast,No Precip
5/28/10 15:04,Withrow/Askoak,NOAA-NMML,JF16,1,JF16CD,0,0,,50s,16-25,NA,Overcast,No Precip
5/28/10 15:04,Withrow/Askoak,NOAA-NMML,JF16,1,JF16EF,0,0,,50s,16-25,NA,Overcast,No Precip
5/28/10 15:04,Withrow/Askoak,NOAA-NMML,JF16,1,JF16G,0,0,,50s,16-25,NA,Overcast,No Precip
5/28/10 15:04,Withrow/Askoak,NOAA-NMML,JF16,1,JF16A,0,0,,50s,16-25,NA,Overcast,No Precip
5/28/10 15:04,Withrow/Askoak,NOAA-NMML,JF19,1,JF19BD,30,0,,50s,16-25,NA,Overcast,No Precip
5/28/10 15:04,Withrow/Askoak,NOAA-NMML,JF19,1,JF19A,0,0,,50s,16-25,NA,Overcast,No Precip
5/28/10 15:04,Withrow/Askoak,NOAA-NMML,JF18,0,JF18A,NA,NA,,50s,16-25,NA,Overcast,No Precip
5/28/10 15:04,Withrow/Askoak,NOAA-NMML,JF16,0,JF16M,NA,NA,,50s,16-25,NA,Overcast,No Precip
5/28/10 15:04,Withrow/Askoak,NOAA-NMML,Other,0,Other,NA,NA,,50s,16-25,NA,Overcast,No Precip
4/3/10 14:02,Withrow/Burns,NOAA-NMML,JF15,1,JF15A,0,0,,<40s,15-May,NA,Clear,No Precip
4/3/10 14:02,Withrow/Burns,NOAA-NMML,JF15,1,JF15B,0,0,,<40s,15-May,NA,Clear,No Precip
4/3/10 14:02,Withrow/Burns,NOAA-NMML,JF15,1,JF15C,0,0,,<40s,15-May,NA,Clear,No Precip
4/3/10 14:02,Withrow/Burns,NOAA-NMML,JF16,1,JF16H,0,0,,<40s,15-May,NA,Clear,No Precip
4/3/10 14:02,Withrow/Burns,NOAA-NMML,JF16,1,JF16J,0,0,,<40s,15-May,NA,Clear,No Precip
4/3/10 14:02,Withrow/Burns,NOAA-NMML,JF16,1,JF16K,0,0,,<40s,15-May,NA,Clear,No Precip
4/3/10 14:02,Withrow/Burns,NOAA-NMML,JF16,1,JF16L,0,0,,<40s,15-May,NA,Clear,No Precip
4/3/10 14:02,Withrow/Burns,NOAA-NMML,JF16,1,JF16CD,0,0,,<40s,15-May,NA,Clear,No Precip
4/3/10 14:02,Withrow/Burns,NOAA-NMML,JF16,1,JF16EF,0,0,,<40s,15-May,NA,Clear,No Precip
4/3/10 14:02,Withrow/Burns,NOAA-NMML,JF16,1,JF16G,0,0,,<40s,15-May,NA,Clear,No Precip
4/3/10 14:02,Withrow/Burns,NOAA-NMML,JF16,1,JF16A,0,0,,<40s,15-May,NA,Clear,No Precip
4/3/10 14:02,Withrow/Burns,NOAA-NMML,JF19,1,JF19BD,0,0,,<40s,15-May,NA,Clear,No Precip
4/3/10 14:02,Withrow/Burns,NOAA-NMML,JF19,1,JF19A,0,0,,<40s,15-May,NA,Clear,No Precip
4/3/10 14:02,Withrow/Burns,NOAA-NMML,JF18,0,JF18A,NA,NA,,<40s,15-May,NA,Clear,No Precip
4/3/10 14:02,Withrow/Burns,NOAA-NMML,JF16,0,JF16M,NA,NA,,<40s,15-May,NA,Clear,No Precip
4/3/10 14:02,Withrow/Burns,NOAA-NMML,Other,1,Other,11,0,,<40s,15-May,NA,Clear,No Precip
8/22/09 13:59,Withrow/Yano,NOAA-NMML,JF15,1,JF15A,0,NA,,50s,15-May,NA,Partly Cloudy,No Precip
8/22/09 13:59,Withrow/Yano,NOAA-NMML,JF15,1,JF15B,0,NA,,50s,15-May,NA,Partly Cloudy,No Precip
8/22/09 13:59,Withrow/Yano,NOAA-NMML,JF15,1,JF15C,0,NA,,50s,15-May,NA,Partly Cloudy,No Precip
8/22/09 13:59,Withrow/Yano,NOAA-NMML,JF16,1,JF16H,1,NA,,50s,15-May,NA,Partly Cloudy,No Precip
8/22/09 13:59,Withrow/Yano,NOAA-NMML,JF16,1,JF16J,0,NA,,50s,15-May,NA,Partly Cloudy,No Precip
8/22/09 13:59,Withrow/Yano,NOAA-NMML,JF16,1,JF16K,0,NA,,50s,15-May,NA,Partly Cloudy,No Precip
8/22/09 13:59,Withrow/Yano,NOAA-NMML,JF16,1,JF16L,0,NA,,50s,15-May,NA,Partly Cloudy,No Precip
8/22/09 13:59,Withrow/Yano,NOAA-NMML,JF16,1,JF16CD,0,NA,,50s,15-May,NA,Partly Cloudy,No Precip
8/22/09 13:59,Withrow/Yano,NOAA-NMML,JF16,1,JF16EF,147,NA,,50s,15-May,NA,Partly Cloudy,No Precip
8/22/09 13:59,Withrow/Yano,NOAA-NMML,JF16,1,JF16G,0,NA,,50s,15-May,NA,Partly Cloudy,No Precip
8/22/09 13:59,Withrow/Yano,NOAA-NMML,JF16,1,JF16A,0,NA,,50s,15-May,NA,Partly Cloudy,No Precip
8/22/09 13:59,Withrow/Yano,NOAA-NMML,JF19,1,JF19BD,80,NA,,50s,15-May,NA,Partly Cloudy,No Precip
8/22/09 13:59,Withrow/Yano,NOAA-NMML,JF19,1,JF19A,0,NA,,50s,15-May,NA,Partly Cloudy,No Precip
8/22/09 13:59,Withrow/Yano,NOAA-NMML,JF18,0,JF18A,NA,NA,,50s,15-May,NA,Partly Cloudy,No Precip
8/22/09 13:59,Withrow/Yano,NOAA-NMML,JF16,0,JF16M,NA,NA,,50s,15-May,NA,Partly Cloudy,No Precip
8/22/09 13:59,Withrow/Yano,NOAA-NMML,Other,0,Other,NA,NA,,50s,15-May,NA,Partly Cloudy,No Precip
8/20/09 16:38,Withrow/Yano/Gomez,NOAA-NMML,JF15,1,JF15A,0,NA,,40s,15-May,NA,Partly Cloudy,No Precip
8/20/09 16:38,Withrow/Yano/Gomez,NOAA-NMML,JF15,1,JF15B,0,NA,,40s,15-May,NA,Partly Cloudy,No Precip
8/20/09 16:38,Withrow/Yano/Gomez,NOAA-NMML,JF15,1,JF15C,0,NA,,40s,15-May,NA,Partly Cloudy,No Precip
8/20/09 16:38,Withrow/Yano/Gomez,NOAA-NMML,JF16,1,JF16H,0,NA,,40s,15-May,NA,Partly Cloudy,No Precip
8/20/09 16:38,Withrow/Yano/Gomez,NOAA-NMML,JF16,1,JF16J,0,NA,,40s,15-May,NA,Partly Cloudy,No Precip
8/20/09 16:38,Withrow/Yano/Gomez,NOAA-NMML,JF16,1,JF16K,0,NA,,40s,15-May,NA,Partly Cloudy,No Precip
8/20/09 16:38,Withrow/Yano/Gomez,NOAA-NMML,JF16,1,JF16L,0,NA,,40s,15-May,NA,Partly Cloudy,No Precip
8/20/09 16:38,Withrow/Yano/Gomez,NOAA-NMML,JF16,1,JF16CD,0,NA,,40s,15-May,NA,Partly Cloudy,No Precip
8/20/09 16:38,Withrow/Yano/Gomez,NOAA-NMML,JF16,1,JF16EF,100,NA,,40s,15-May,NA,Partly Cloudy,No Precip
8/20/09 16:38,Withrow/Yano/Gomez,NOAA-NMML,JF16,1,JF16G,0,NA,,40s,15-May,NA,Partly Cloudy,No Precip
8/20/09 16:38,Withrow/Yano/Gomez,NOAA-NMML,JF16,1,JF16A,0,NA,,40s,15-May,NA,Partly Cloudy,No Precip
8/20/09 16:38,Withrow/Yano/Gomez,NOAA-NMML,JF19,1,JF19BD,80,NA,,40s,15-May,NA,Partly Cloudy,No Precip
8/20/09 16:38,Withrow/Yano/Gomez,NOAA-NMML,JF19,1,JF19A,0,NA,,40s,15-May,NA,Partly Cloudy,No Precip
8/20/09 16:38,Withrow/Yano/Gomez,NOAA-NMML,JF18,0,JF18A,NA,NA,,40s,15-May,NA,Partly Cloudy,No Precip
8/20/09 16:38,Withrow/Yano/Gomez,NOAA-NMML,JF16,0,JF16M,NA,NA,,40s,15-May,NA,Partly Cloudy,No Precip
8/20/09 16:38,Withrow/Yano/Gomez,NOAA-NMML,Other,0,Other,NA,NA,,40s,15-May,NA,Partly Cloudy,No Precip
8/20/09 14:34,Withrow/Yano/Gomez,NOAA-NMML,JF15,1,JF15A,0,NA,,40s,15-May,NA,Partly Cloudy,No Precip
8/20/09 14:34,Withrow/Yano/Gomez,NOAA-NMML,JF15,1,JF15B,0,NA,,40s,15-May,NA,Partly Cloudy,No Precip
8/20/09 14:34,Withrow/Yano/Gomez,NOAA-NMML,JF15,1,JF15C,0,NA,,40s,15-May,NA,Partly Cloudy,No Precip
8/20/09 14:34,Withrow/Yano/Gomez,NOAA-NMML,JF16,1,JF16H,0,NA,,40s,15-May,NA,Partly Cloudy,No Precip
8/20/09 14:34,Withrow/Yano/Gomez,NOAA-NMML,JF16,1,JF16J,0,NA,,40s,15-May,NA,Partly Cloudy,No Precip
8/20/09 14:34,Withrow/Yano/Gomez,NOAA-NMML,JF16,1,JF16K,0,NA,,40s,15-May,NA,Partly Cloudy,No Precip
8/20/09 14:34,Withrow/Yano/Gomez,NOAA-NMML,JF16,1,JF16L,0,NA,,40s,15-May,NA,Partly Cloudy,No Precip
8/20/09 14:34,Withrow/Yano/Gomez,NOAA-NMML,JF16,1,JF16CD,0,NA,,40s,15-May,NA,Partly Cloudy,No Precip
8/20/09 14:34,Withrow/Yano/Gomez,NOAA-NMML,JF16,1,JF16EF,61,NA,,40s,15-May,NA,Partly Cloudy,No Precip
8/20/09 14:34,Withrow/Yano/Gomez,NOAA-NMML,JF16,1,JF16G,0,NA,,40s,15-May,NA,Partly Cloudy,No Precip
8/20/09 14:34,Withrow/Yano/Gomez,NOAA-NMML,JF16,1,JF16A,0,NA,,40s,15-May,NA,Partly Cloudy,No Precip
8/20/09 14:34,Withrow/Yano/Gomez,NOAA-NMML,JF19,1,JF19BD,54,NA,,40s,15-May,NA,Partly Cloudy,No Precip
8/20/09 14:34,Withrow/Yano/Gomez,NOAA-NMML,JF19,1,JF19A,0,NA,,40s,15-May,NA,Partly Cloudy,No Precip
8/20/09 14:34,Withrow/Yano/Gomez,NOAA-NMML,JF18,0,JF18A,NA,NA,,40s,15-May,NA,Partly Cloudy,No Precip
8/20/09 14:34,Withrow/Yano/Gomez,NOAA-NMML,JF16,0,JF16M,NA,NA,,40s,15-May,NA,Partly Cloudy,No Precip
8/20/09 14:34,Withrow/Yano/Gomez,NOAA-NMML,Other,0,Other,NA,NA,,40s,15-May,NA,Partly Cloudy,No Precip
8/15/09 16:51,Withrow/Yano,NOAA-NMML,JF15,1,JF15A,0,NA,,40s,15-May,NA,Partly Cloudy,No Precip
8/15/09 16:51,Withrow/Yano,NOAA-NMML,JF15,1,JF15B,0,NA,,40s,15-May,NA,Partly Cloudy,No Precip
8/15/09 16:51,Withrow/Yano,NOAA-NMML,JF15,1,JF15C,0,NA,,40s,15-May,NA,Partly Cloudy,No Precip
8/15/09 16:51,Withrow/Yano,NOAA-NMML,JF16,1,JF16H,0,NA,,40s,15-May,NA,Partly Cloudy,No Precip
8/15/09 16:51,Withrow/Yano,NOAA-NMML,JF16,1,JF16J,0,NA,,40s,15-May,NA,Partly Cloudy,No Precip
8/15/09 16:51,Withrow/Yano,NOAA-NMML,JF16,1,JF16K,0,NA,,40s,15-May,NA,Partly Cloudy,No Precip
8/15/09 16:51,Withrow/Yano,NOAA-NMML,JF16,1,JF16L,31,NA,,40s,15-May,NA,Partly Cloudy,No Precip
8/15/09 16:51,Withrow/Yano,NOAA-NMML,JF16,1,JF16CD,0,NA,,40s,15-May,NA,Partly Cloudy,No Precip
8/15/09 16:51,Withrow/Yano,NOAA-NMML,JF16,1,JF16EF,63,NA,,40s,15-May,NA,Partly Cloudy,No Precip
8/15/09 16:51,Withrow/Yano,NOAA-NMML,JF16,1,JF16G,0,NA,,40s,15-May,NA,Partly Cloudy,No Precip
8/15/09 16:51,Withrow/Yano,NOAA-NMML,JF16,1,JF16A,0,NA,,40s,15-May,NA,Partly Cloudy,No Precip
8/15/09 16:51,Withrow/Yano,NOAA-NMML,JF19,1,JF19BD,37,NA,,40s,15-May,NA,Partly Cloudy,No Precip
8/15/09 16:51,Withrow/Yano,NOAA-NMML,JF19,1,JF19A,0,NA,,40s,15-May,NA,Partly Cloudy,No Precip
8/15/09 16:51,Withrow/Yano,NOAA-NMML,JF18,0,JF18A,NA,NA,,40s,15-May,NA,Partly Cloudy,No Precip
8/15/09 16:51,Withrow/Yano,NOAA-NMML,JF16,0,JF16M,NA,NA,,40s,15-May,NA,Partly Cloudy,No Precip
8/15/09 16:51,Withrow/Yano,NOAA-NMML,Other,0,Other,NA,NA,,40s,15-May,NA,Partly Cloudy,No Precip
6/14/09 15:16,Withrow,NOAA-NMML,JF15,1,JF15A,0,NA,,50s,<5,NA,Overcast,No Precip
6/14/09 15:16,Withrow,NOAA-NMML,JF15,1,JF15B,0,NA,,50s,<5,NA,Overcast,No Precip
6/14/09 15:16,Withrow,NOAA-NMML,JF15,1,JF15C,27,NA,,50s,<5,NA,Overcast,No Precip
6/14/09 15:16,Withrow,NOAA-NMML,JF16,1,JF16H,0,NA,,50s,<5,NA,Overcast,No Precip
6/14/09 15:16,Withrow,NOAA-NMML,JF16,1,JF16J,0,NA,,50s,<5,NA,Overcast,No Precip
6/14/09 15:16,Withrow,NOAA-NMML,JF16,1,JF16K,0,NA,,50s,<5,NA,Overcast,No Precip
6/14/09 15:16,Withrow,NOAA-NMML,JF16,1,JF16L,0,NA,,50s,<5,NA,Overcast,No Precip
6/14/09 15:16,Withrow,NOAA-NMML,JF16,1,JF16CD,0,NA,,50s,<5,NA,Overcast,No Precip
6/14/09 15:16,Withrow,NOAA-NMML,JF16,1,JF16EF,0,NA,,50s,<5,NA,Overcast,No Precip
6/14/09 15:16,Withrow,NOAA-NMML,JF16,1,JF16G,0,NA,,50s,<5,NA,Overcast,No Precip
6/14/09 15:16,Withrow,NOAA-NMML,JF16,1,JF16A,0,NA,,50s,<5,NA,Overcast,No Precip
6/14/09 15:16,Withrow,NOAA-NMML,JF19,1,JF19BD,0,NA,,50s,<5,NA,Overcast,No Precip
6/14/09 15:16,Withrow,NOAA-NMML,JF19,1,JF19A,0,NA,,50s,<5,NA,Overcast,No Precip
6/14/09 15:16,Withrow,NOAA-NMML,JF18,0,JF18A,NA,NA,,50s,<5,NA,Overcast,No Precip
6/14/09 15:16,Withrow,NOAA-NMML,JF16,0,JF16M,NA,NA,,50s,<5,NA,Overcast,No Precip
6/14/09 15:16,Withrow,NOAA-NMML,Other,0,Other,NA,NA,,50s,<5,NA,Overcast,No Precip
6/14/09 14:25,Withrow,NOAA-NMML,JF15,1,JF15A,0,NA,,50s,<5,NA,Overcast,No Precip
6/14/09 14:25,Withrow,NOAA-NMML,JF15,1,JF15B,0,NA,,50s,<5,NA,Overcast,No Precip
6/14/09 14:25,Withrow,NOAA-NMML,JF15,1,JF15C,21,NA,,50s,<5,NA,Overcast,No Precip
6/14/09 14:25,Withrow,NOAA-NMML,JF16,1,JF16H,0,NA,,50s,<5,NA,Overcast,No Precip
6/14/09 14:25,Withrow,NOAA-NMML,JF16,1,JF16J,0,NA,,50s,<5,NA,Overcast,No Precip
6/14/09 14:25,Withrow,NOAA-NMML,JF16,1,JF16K,0,NA,,50s,<5,NA,Overcast,No Precip
6/14/09 14:25,Withrow,NOAA-NMML,JF16,1,JF16L,0,NA,,50s,<5,NA,Overcast,No Precip
6/14/09 14:25,Withrow,NOAA-NMML,JF16,1,JF16CD,0,NA,,50s,<5,NA,Overcast,No Precip
6/14/09 14:25,Withrow,NOAA-NMML,JF16,1,JF16EF,0,NA,,50s,<5,NA,Overcast,No Precip
6/14/09 14:25,Withrow,NOAA-NMML,JF16,1,JF16G,0,NA,,50s,<5,NA,Overcast,No Precip
6/14/09 14:25,Withrow,NOAA-NMML,JF16,1,JF16A,0,NA,,50s,<5,NA,Overcast,No Precip
6/14/09 14:25,Withrow,NOAA-NMML,JF19,1,JF19BD,0,NA,,50s,<5,NA,Overcast,No Precip
6/14/09 14:25,Withrow,NOAA-NMML,JF19,1,JF19A,0,NA,,50s,<5,NA,Overcast,No Precip
6/14/09 14:25,Withrow,NOAA-NMML,JF18,0,JF18A,NA,NA,,50s,<5,NA,Overcast,No Precip
6/14/09 14:25,Withrow,NOAA-NMML,JF16,0,JF16M,NA,NA,,50s,<5,NA,Overcast,No Precip
6/14/09 14:25,Withrow,NOAA-NMML,Other,0,Other,NA,NA,,50s,<5,NA,Overcast,No Precip
5/9/09 15:23,Withrow,NOAA-NMML,JF15,1,JF15A,0,NA,,40s,15-May,NA,Overcast,No Precip
5/9/09 15:23,Withrow,NOAA-NMML,JF15,0,JF15B,NA,NA,,40s,15-May,NA,Overcast,No Precip
5/9/09 15:23,Withrow,NOAA-NMML,JF15,0,JF15C,NA,NA,,40s,15-May,NA,Overcast,No Precip
5/9/09 15:23,Withrow,NOAA-NMML,JF16,1,JF16H,0,NA,,40s,15-May,NA,Overcast,No Precip
5/9/09 15:23,Withrow,NOAA-NMML,JF16,0,JF16J,NA,NA,,40s,15-May,NA,Overcast,No Precip
5/9/09 15:23,Withrow,NOAA-NMML,JF16,0,JF16K,NA,NA,,40s,15-May,NA,Overcast,No Precip
5/9/09 15:23,Withrow,NOAA-NMML,JF16,0,JF16L,NA,NA,,40s,15-May,NA,Overcast,No Precip
5/9/09 15:23,Withrow,NOAA-NMML,JF16,1,JF16CD,0,NA,,40s,15-May,NA,Overcast,No Precip
5/9/09 15:23,Withrow,NOAA-NMML,JF16,1,JF16EF,0,NA,,40s,15-May,NA,Overcast,No Precip
5/9/09 15:23,Withrow,NOAA-NMML,JF16,1,JF16G,0,NA,,40s,15-May,NA,Overcast,No Precip
5/9/09 15:23,Withrow,NOAA-NMML,JF16,1,JF16A,0,NA,,40s,15-May,NA,Overcast,No Precip
5/9/09 15:23,Withrow,NOAA-NMML,JF19,1,JF19BD,0,NA,,40s,15-May,NA,Overcast,No Precip
5/9/09 15:23,Withrow,NOAA-NMML,JF19,1,JF19A,0,NA,,40s,15-May,NA,Overcast,No Precip
5/9/09 15:23,Withrow,NOAA-NMML,JF18,0,JF18A,NA,NA,,40s,15-May,NA,Overcast,No Precip
5/9/09 15:23,Withrow,NOAA-NMML,JF16,0,JF16M,NA,NA,,40s,15-May,NA,Overcast,No Precip
5/9/09 15:23,Withrow,NOAA-NMML,Other,0,Other,NA,NA,,40s,15-May,NA,Overcast,No Precip
8/20/08 11:44,Withrow,NOAA-NMML,JF15,1,JF15A,0,NA,,40s,16-25,NA,Fog,No Precip
8/20/08 11:44,Withrow,NOAA-NMML,JF15,0,JF15B,NA,NA,,40s,16-25,NA,Fog,No Precip
8/20/08 11:44,Withrow,NOAA-NMML,JF15,0,JF15C,NA,NA,,40s,16-25,NA,Fog,No Precip
8/20/08 11:44,Withrow,NOAA-NMML,JF16,1,JF16H,0,NA,,40s,16-25,NA,Fog,No Precip
8/20/08 11:44,Withrow,NOAA-NMML,JF16,0,JF16J,NA,NA,,40s,16-25,NA,Fog,No Precip
8/20/08 11:44,Withrow,NOAA-NMML,JF16,0,JF16K,NA,NA,,40s,16-25,NA,Fog,No Precip
8/20/08 11:44,Withrow,NOAA-NMML,JF16,0,JF16L,NA,NA,,40s,16-25,NA,Fog,No Precip
8/20/08 11:44,Withrow,NOAA-NMML,JF16,1,JF16CD,0,NA,,40s,16-25,NA,Fog,No Precip
8/20/08 11:44,Withrow,NOAA-NMML,JF16,1,JF16EF,174,NA,,40s,16-25,NA,Fog,No Precip
8/20/08 11:44,Withrow,NOAA-NMML,JF16,1,JF16G,0,NA,,40s,16-25,NA,Fog,No Precip
8/20/08 11:44,Withrow,NOAA-NMML,JF16,1,JF16A,0,NA,,40s,16-25,NA,Fog,No Precip
8/20/08 11:44,Withrow,NOAA-NMML,JF19,1,JF19BD,42,NA,,40s,16-25,NA,Fog,No Precip
8/20/08 11:44,Withrow,NOAA-NMML,JF19,1,JF19A,0,NA,,40s,16-25,NA,Fog,No Precip
8/20/08 11:44,Withrow,NOAA-NMML,JF18,0,JF18A,NA,NA,,40s,16-25,NA,Fog,No Precip
8/20/08 11:44,Withrow,NOAA-NMML,JF16,0,JF16M,NA,NA,,40s,16-25,NA,Fog,No Precip
8/20/08 11:44,Withrow,NOAA-NMML,Other,0,Other,NA,NA,,40s,16-25,NA,Fog,No Precip
8/15/08 10:14,Withrow,NOAA-NMML,JF15,1,JF15A,0,NA,,40s,15-May,NA,Fog,No Precip
8/15/08 10:14,Withrow,NOAA-NMML,JF15,0,JF15B,NA,NA,,40s,15-May,NA,Fog,No Precip
8/15/08 10:14,Withrow,NOAA-NMML,JF15,0,JF15C,NA,NA,,40s,15-May,NA,Fog,No Precip
8/15/08 10:14,Withrow,NOAA-NMML,JF16,1,JF16H,0,NA,,40s,15-May,NA,Fog,No Precip
8/15/08 10:14,Withrow,NOAA-NMML,JF16,0,JF16J,NA,NA,,40s,15-May,NA,Fog,No Precip
8/15/08 10:14,Withrow,NOAA-NMML,JF16,0,JF16K,NA,NA,,40s,15-May,NA,Fog,No Precip
8/15/08 10:14,Withrow,NOAA-NMML,JF16,0,JF16L,NA,NA,,40s,15-May,NA,Fog,No Precip
8/15/08 10:14,Withrow,NOAA-NMML,JF16,1,JF16CD,17,NA,,40s,15-May,NA,Fog,No Precip
8/15/08 10:14,Withrow,NOAA-NMML,JF16,1,JF16EF,154,NA,,40s,15-May,NA,Fog,No Precip
8/15/08 10:14,Withrow,NOAA-NMML,JF16,1,JF16G,0,NA,,40s,15-May,NA,Fog,No Precip
8/15/08 10:14,Withrow,NOAA-NMML,JF16,1,JF16A,0,NA,,40s,15-May,NA,Fog,No Precip
8/15/08 10:14,Withrow,NOAA-NMML,JF19,1,JF19BD,61,NA,,40s,15-May,NA,Fog,No Precip
8/15/08 10:14,Withrow,NOAA-NMML,JF19,1,JF19A,0,NA,,40s,15-May,NA,Fog,No Precip
8/15/08 10:14,Withrow,NOAA-NMML,JF18,0,JF18A,NA,NA,,40s,15-May,NA,Fog,No Precip
8/15/08 10:14,Withrow,NOAA-NMML,JF16,0,JF16M,NA,NA,,40s,15-May,NA,Fog,No Precip
8/15/08 10:14,Withrow,NOAA-NMML,Other,0,Other,NA,NA,,40s,15-May,NA,Fog,No Precip
8/3/08 16:15,London,NOAA-NMML,JF15,1,JF15A,0,NA,,50s,<5,NA,Clear,No Precip
8/3/08 16:15,London,NOAA-NMML,JF15,0,JF15B,NA,NA,,50s,<5,NA,Clear,No Precip
8/3/08 16:15,London,NOAA-NMML,JF15,0,JF15C,NA,NA,,50s,<5,NA,Clear,No Precip
8/3/08 16:15,London,NOAA-NMML,JF16,1,JF16H,17,NA,,50s,<5,NA,Clear,No Precip
8/3/08 16:15,London,NOAA-NMML,JF16,0,JF16J,NA,NA,,50s,<5,NA,Clear,No Precip
8/3/08 16:15,London,NOAA-NMML,JF16,0,JF16K,NA,NA,,50s,<5,NA,Clear,No Precip
8/3/08 16:15,London,NOAA-NMML,JF16,0,JF16L,NA,NA,,50s,<5,NA,Clear,No Precip
8/3/08 16:15,London,NOAA-NMML,JF16,1,JF16CD,6,NA,,50s,<5,NA,Clear,No Precip
8/3/08 16:15,London,NOAA-NMML,JF16,1,JF16EF,1,NA,,50s,<5,NA,Clear,No Precip
8/3/08 16:15,London,NOAA-NMML,JF16,1,JF16G,0,NA,,50s,<5,NA,Clear,No Precip
8/3/08 16:15,London,NOAA-NMML,JF16,1,JF16A,0,NA,,50s,<5,NA,Clear,No Precip
8/3/08 16:15,London,NOAA-NMML,JF19,1,JF19BD,0,NA,,50s,<5,NA,Clear,No Precip
8/3/08 16:15,London,NOAA-NMML,JF19,1,JF19A,0,NA,,50s,<5,NA,Clear,No Precip
8/3/08 16:15,London,NOAA-NMML,JF18,0,JF18A,NA,NA,,50s,<5,NA,Clear,No Precip
8/3/08 16:15,London,NOAA-NMML,JF16,0,JF16M,NA,NA,,50s,<5,NA,Clear,No Precip
8/3/08 16:15,London,NOAA-NMML,Other,0,Other,NA,NA,,50s,<5,NA,Clear,No Precip
8/2/08 14:23,Withrow/Yano/London,NOAA-NMML,JF15,1,JF15A,0,NA,,40s,15-May,NA,Fog,No Precip
8/2/08 14:23,Withrow/Yano/London,NOAA-NMML,JF15,0,JF15B,NA,NA,,40s,15-May,NA,Fog,No Precip
8/2/08 14:23,Withrow/Yano/London,NOAA-NMML,JF15,0,JF15C,NA,NA,,40s,15-May,NA,Fog,No Precip
8/2/08 14:23,Withrow/Yano/London,NOAA-NMML,JF16,1,JF16H,122,NA,,40s,15-May,NA,Fog,No Precip
8/2/08 14:23,Withrow/Yano/London,NOAA-NMML,JF16,0,JF16J,NA,NA,,40s,15-May,NA,Fog,No Precip
8/2/08 14:23,Withrow/Yano/London,NOAA-NMML,JF16,0,JF16K,NA,NA,,40s,15-May,NA,Fog,No Precip
